hashed_author,first_name,tag
physics|Messina|A.,A.,initial
hep-ex|Melis|K. W.,K. W.,initial
nucl-ex|Hirayama|Y.,Y.,initial
physics|Bittencourt|V. A. S. V.,V. A. S. V.,initial
astro-ph|Bae|Y.,Y.,initial
astro-ph|Han|W. -B.,W. -B.,initial
physics|Atroshchenko|V.,V.,initial
cond-mat|Lu|X. B.,X. B.,initial
astro-ph|Messick|C.,C.,initial
physics|Tang|C. J.,C. J.,initial
hep-ph|Chakraborti|M.,M.,initial
hep-ex|Rosso|A. Gallo,A. Gallo,initial
astro-ph|Agapitov|O.,O.,initial
astro-ph|Santorelli|R.,R.,initial
nucl-th|Ma|Y. G.,Y. G.,initial
hep-ph|Dremin|I. M.,I. M.,initial
hep-ex|Chang|C.,C.,initial
physics|Pengo|R.,R.,initial
hep-ph|Batozskaya|V.,V.,initial
astro-ph|Arabsalmani|M.,M.,initial
nucl-ex|Féo|M.,M.,initial
astro-ph|Strigari|L.,L.,initial
astro-ph|Casas|F. J.,F. J.,initial
physics|Sheng|Z. M.,Z. M.,initial
math|Carella|N. A.,N. A.,initial
nucl-ex|Morreale|A.,A.,initial
physics|Soldner-Rembold|S.,S.,initial
physics|Lazarian|A.,A.,initial
astro-ph|Obayashi|Y.,Y.,initial
astro-ph|Nagasawa|K.,K.,initial
gr-qc|Kontos|A.,A.,initial
astro-ph|Kostenkov|A.,A.,initial
astro-ph|Rho|C. D.,C. D.,initial
hep-ex|Shibata|T. -A.,T. -A.,initial
hep-ex|Bending|S.,S.,initial
nucl-ex|Álvarez|V.,V.,initial
physics|Choubey|S.,S.,initial
hep-ph|Ni|K.,K.,initial
cond-mat|Vaclavkova|D.,D.,initial
hep-ph|Cinabro|D.,D.,initial
astro-ph|Tsujimoto|S.,S.,initial
physics|Nakadaira|T.,T.,initial
gr-qc|Pedersen|C.,C.,initial
hep-ph|Cudell|J. R.,J. R.,initial
hep-ex|Kravchenko|E. A.,E. A.,initial
astro-ph|Bagoly|Z.,Z.,initial
gr-qc|Jadhav|S. P.,S. P.,initial
gr-qc|Walsh|S.,S.,initial
astro-ph|Magnes|W.,W.,initial
physics|Barton|M. A.,M. A.,initial
hep-ex|Goto|Y.,Y.,initial
astro-ph|Coogan|R. T.,R. T.,initial
astro-ph|Griskevich|N. J.,N. J.,initial
astro-ph|Lammers|U.,U.,initial
hep-ex|Garcia-Gamez|D.,D.,initial
astro-ph|Nir|G.,G.,initial
hep-ex|Wirtz|M.,M.,initial
nucl-ex|Nazarewicz|W.,W.,initial
hep-ph|Mancinelli|G.,G.,initial
math|Christiansen|T. J.,T. J.,initial
astro-ph|Terradas|J.,J.,initial
cond-mat|Banerjee|A.,A.,initial
hep-ex|Inomoto|M.,M.,initial
hep-ex|Wei|L. H.,L. H.,initial
astro-ph|Bucciarelli|B.,B.,initial
physics|Sitraka|A.,A.,initial
astro-ph|Davis|M. C.,M. C.,initial
astro-ph|Federrath|C.,C.,initial
nucl-ex|Pelczar|K.,K.,initial
cond-mat|Barrett|N.,N.,initial
hep-ph|Ferreira|P. M.,P. M.,initial
nlin|Konopelchenko|B. G.,B. G.,initial
cond-mat|Karpov|P.,P.,initial
hep-ex|Isenhower|L.,L.,initial
nucl-ex|de Vries|J. A.,J. A.,initial
physics|Raouafi|N.,N.,initial
hep-ph|Gutierrez|R.,R.,initial
nucl-ex|Perepelitsa|D. V.,D. V.,initial
hep-ex|Sevior|M. E.,M. E.,initial
hep-ex|Biswas|S.,S.,initial
gr-qc|Masserot|A.,A.,initial
physics|Riggi|F.,F.,initial
hep-ex|Sasaki|J.,J.,initial
hep-ex|Richards|B.,B.,initial
cond-mat|Yanagisawa|T.,T.,initial
physics|Stratakis|D.,D.,initial
astro-ph|Ziemke|J.,J.,initial
hep-ex|Ortica|F.,F.,initial
hep-ex|Ou|L.,L.,initial
gr-qc|Pourhassan|B.,B.,initial
hep-ex|Kuribayashi|S.,S.,initial
hep-ex|Day|E.,E.,initial
astro-ph|López|R. A.,R. A.,initial
physics|Takeda|H.,H.,initial
physics|Doughty|T.,T.,initial
cond-mat|Gross|B.,B.,initial
physics|Agapitov|O. V.,O. V.,initial
hep-ph|Duffy|K.,K.,initial
physics|Dgheim|J.,J.,initial
hep-ph|Harlander|R. V.,R. V.,initial
physics|Davis|C. A.,C. A.,initial
astro-ph|Djurcic|Z.,Z.,initial
physics|Paoletti|E.,E.,initial
quant-ph|Van der Jeugt|J.,J.,initial
nucl-ex|Wang|X.,X.,initial
quant-ph|Son|N. T.,N. T.,initial
physics|Jiang|Y. H.,Y. H.,initial
hep-ph|Hanhart|C.,C.,initial
quant-ph|González-Tudela|A.,A.,initial
nucl-th|Sahu|P. K.,P. K.,initial
hep-ph|Schellenberg|M.,M.,initial
hep-ph|Ellis|J. R.,J. R.,initial
astro-ph|Shapiro|B.,B.,initial
nucl-ex|Jahangir|O.,O.,initial
nucl-th|Song|T.,T.,initial
astro-ph|Feltzing|S.,S.,initial
physics|Sato|R.,R.,initial
quant-ph|Rico|E.,E.,initial
astro-ph|Robinet|F.,F.,initial
hep-ex|Gironi|L.,L.,initial
physics|Panico|B.,B.,initial
hep-ex|Luchuk|S.,S.,initial
gr-qc|Middleton|H.,H.,initial
hep-ex|Leone|F.,F.,initial
astro-ph|Leibundgut|B.,B.,initial
gr-qc|Wang|W. H.,W. H.,initial
quant-ph|Chekhova|M. V.,M. V.,initial
astro-ph|Doroshenko|A. A.,A. A.,initial
hep-ph|Beteta|C. Abellán,C. Abellán,initial
hep-th|Assunção|J. F.,J. F.,initial
astro-ph|Terasawa|T.,T.,initial
astro-ph|Pierog|T.,T.,initial
nucl-th|Todoroki|T.,T.,initial
astro-ph|Crowder|S. G.,S. G.,initial
astro-ph|Carrera|F. J.,F. J.,initial
math|Mohammadi|M.,M.,initial
math|Petronilho|J.,J.,initial
nucl-ex|Netrakanti|P. K.,P. K.,initial
hep-ex|Ryckbosch|D.,D.,initial
hep-ex|Nishio|A.,A.,initial
cond-mat|Dornheim|T.,T.,initial
nucl-ex|Salvat|D. J.,D. J.,initial
hep-ex|Rondio|E.,E.,initial
quant-ph|Torrontegui|E.,E.,initial
nucl-th|Delaunay|F.,F.,initial
hep-ph|Marchionni|A.,A.,initial
astro-ph|Bekk|K.,K.,initial
hep-ex|Gabyshev|N.,N.,initial
astro-ph|Pozzetti|L.,L.,initial
physics|Hu|J.,J.,initial
astro-ph|Kubik|A.,A.,initial
astro-ph|Hottier|C.,C.,initial
hep-ph|Ray|H.,H.,initial
physics|Ciuryło|R.,R.,initial
nucl-ex|Mueller|P. E.,P. E.,initial
cond-mat|Stöckmann|H. -J.,H. -J.,initial
astro-ph|Mieske|S.,S.,initial
astro-ph|Onaka|T.,T.,initial
astro-ph|Canepa|M.,M.,initial
nucl-ex|Poves|A.,A.,initial
astro-ph|Semeria|F.,F.,initial
cond-mat|Jones|G. A. C.,G. A. C.,initial
hep-ex|Vanderwerp|J.,J.,initial
astro-ph|Wascko|M. O.,M. O.,initial
physics|Papini|P.,P.,initial
cond-mat|Rani|P.,P.,initial
physics|Leske|R. A.,R. A.,initial
gr-qc|Kong|A. K. H.,A. K. H.,initial
nucl-ex|Ruotsalainen|P.,P.,initial
gr-qc|Champion|B.,B.,initial
hep-ph|Nagaytsev|A.,A.,initial
hep-ex|Spiering|C.,C.,initial
astro-ph|Shelyag|S.,S.,initial
nucl-ex|Goldberg|V. Z.,V. Z.,initial
hep-ex|Soluk|R.,R.,initial
physics|Brink|P. L.,P. L.,initial
astro-ph|Adhikari|G.,G.,initial
nucl-ex|Stramaglia|M. E.,M. E.,initial
quant-ph|Manjarres|A. D. Bermúdez,A. D. Bermúdez,initial
astro-ph|van Scherpenberg|J.,J.,initial
physics|Maruyama|R. H.,R. H.,initial
hep-ex|Brunst|T.,T.,initial
hep-ex|Tada|M.,M.,initial
astro-ph|Jensen|E. L. N.,E. L. N.,initial
hep-ph|Baldi|P.,P.,initial
hep-ex|Leszczyńska|A.,A.,initial
nucl-ex|Hu|Q.,Q.,initial
nucl-ex|Keshelashvili|I.,I.,initial
hep-ex|Wilfert|M.,M.,initial
nucl-ex|Serikov|A.,A.,initial
physics|Koshechkin|A. P.,A. P.,initial
nucl-ex|Santacesaria|R.,R.,initial
astro-ph|Nitoglia|E.,E.,initial
astro-ph|Inomoto|M.,M.,initial
hep-ph|Lee|S. H.,S. H.,initial
astro-ph|Arellano-Córdova|K. Z.,K. Z.,initial
math|Beasley|J. E.,J. E.,initial
nucl-ex|Simone|S.,S.,initial
astro-ph|Miura|M.,M.,initial
astro-ph|Hathi|N.,N.,initial
cond-mat|Ebert|H.,H.,initial
nucl-th|Van Isacker|P.,P.,initial
nucl-ex|Kohls|M.,M.,initial
hep-lat|Prelovsek|S.,S.,initial
nucl-th|Prozorova|V.,V.,initial
hep-ph|Bakich|A. M.,A. M.,initial
astro-ph|Salinas|A.,A.,initial
hep-ex|Skoby|M. J.,M. J.,initial
gr-qc|Bossilkov|V.,V.,initial
physics|Larson|D.,D.,initial
cond-mat|Wang|C. G.,C. G.,initial
nucl-ex|Towell|C. L.,C. L.,initial
physics|Dzhilkibaev|Zh. -A. M.,Zh. -A. M.,initial
astro-ph|Sokolovsky|K. V.,K. V.,initial
astro-ph|Van Driessche|W.,W.,initial
hep-ex|Hulsbergen|W.,W.,initial
gr-qc|Gushwa|K. E.,K. E.,initial
hep-ex|Mehta|A.,A.,initial
hep-ex|Sambonsugi|H.,H.,initial
astro-ph|Fukuda|Y.,Y.,initial
nucl-ex|Spataro|S.,S.,initial
astro-ph|Tosti|G.,G.,initial
hep-ex|Pirro|S.,S.,initial
astro-ph|Cantalupo|S.,S.,initial
hep-th|Andrianopoli|L.,L.,initial
nucl-ex|Adam|J.,J.,initial
astro-ph|Holland|N. A.,N. A.,initial
astro-ph|Mereni|L.,L.,initial
physics|González-Díaz|D.,D.,initial
nucl-ex|Shaker|F.,F.,initial
physics|Cartwright|S. L.,S. L.,initial
physics|Bloch|J.,J.,initial
cond-mat|Talarico|N. W.,N. W.,initial
nucl-ex|Friščić|I.,I.,initial
astro-ph|Zrake|J.,J.,initial
astro-ph|Dexter|J.,J.,initial
hep-ex|Cauz|D.,D.,initial
gr-qc|Anderson|W. G.,W. G.,initial
cond-mat|Morimoto|T.,T.,initial
cond-mat|Rohner|D.,D.,initial
astro-ph|Nishizawa|A. J.,A. J.,initial
hep-ex|Kleines|H.,H.,initial
hep-ex|Hello|Y.,Y.,initial
math-ph|de Lucas|J.,J.,initial
astro-ph|Waters|L. B. F. M.,L. B. F. M.,initial
astro-ph|Jönsson|H.,H.,initial
nucl-th|He|W.,W.,initial
gr-qc|Sajadi|S. N.,S. N.,initial
physics|Bucksbaum|P. H.,P. H.,initial
astro-ph|Galea|C.,C.,initial
physics|Felser|C.,C.,initial
math-ph|Del Cima|O. M.,O. M.,initial
physics|Kim|H. B.,H. B.,initial
nucl-ex|Johnson|R. A.,R. A.,initial
nucl-th|Szymanowski|L.,L.,initial
hep-ex|Schmitz|N.,N.,initial
astro-ph|Degallaix|J.,J.,initial
physics|Ribeiro|P. H. Souto,P. H. Souto,initial
hep-ex|Pellegrini|G.,G.,initial
astro-ph|Gudennavar|S. B.,S. B.,initial
hep-ex|Badhrees|I.,I.,initial
physics|Yoon|P. H.,P. H.,initial
nucl-ex|Wang|H.,H.,initial
hep-ex|Pavlovic|Z.,Z.,initial
nucl-ex|Puławski|S.,S.,initial
hep-ph|Giusti|D.,D.,initial
nucl-ex|Tamii|A.,A.,initial
math|Slavnov|N. A.,N. A.,initial
astro-ph|Mishra|T.,T.,initial
cond-mat|Chan|M. K.,M. K.,initial
gr-qc|Alestas|G.,G.,initial
physics|Goh|J.,J.,initial
astro-ph|Bose|R.,R.,initial
math|Gonçalves|D. L.,D. L.,initial
astro-ph|Sigg|D.,D.,initial
physics|Mchedlishvili|D.,D.,initial
astro-ph|Gould|A.,A.,initial
quant-ph|Buarque|A. R. C.,A. R. C.,initial
hep-ex|Haines|S. C.,S. C.,initial
nucl-th|Radhakrishnan|S. K.,S. K.,initial
astro-ph|Zuo|F.,F.,initial
astro-ph|Rosati|P.,P.,initial
physics|Jarema|D.,D.,initial
hep-ex|Li|J. J.,J. J.,initial
astro-ph|Chen|C. C.,C. C.,initial
physics|Solovjev|A. G.,A. G.,initial
astro-ph|Pal|S.,S.,initial
nucl-ex|Band|H. R.,H. R.,initial
hep-ex|Mkrtchyan|A.,A.,initial
nucl-ex|Svoboda|O.,O.,initial
astro-ph|Argüelles|C. R.,C. R.,initial
nucl-th|Esha|R.,R.,initial
astro-ph|Krumpe|M.,M.,initial
physics|Pinheiro|F. A.,F. A.,initial
hep-ex|Verma|S.,S.,initial
astro-ph|Terada|Y.,Y.,initial
astro-ph|Payne|D.,D.,initial
hep-ex|Chatagnon|P.,P.,initial
astro-ph|Klimanov|S. A.,S. A.,initial
cond-mat|Mori|S.,S.,initial
hep-ex|Gibson|A.,A.,initial
astro-ph|Valverde|J.,J.,initial
hep-ex|de Vries|J. A.,J. A.,initial
hep-ph|Fu|C. D.,C. D.,initial
hep-ph|Voskresensky|D. N.,D. N.,initial
nucl-th|Burrello|S.,S.,initial
hep-ex|Xia|L.,L.,initial
astro-ph|Stelzer|B.,B.,initial
cond-mat|Şaşıoğlu|E.,E.,initial
physics|Gandhi|R.,R.,initial
gr-qc|Strain|K. A.,K. A.,initial
physics|Hayward|C.,C.,initial
astro-ph|Laming|J. Martin,J. Martin,initial
astro-ph|Díez-Alonso|E.,E.,initial
hep-th|Belmahi|H.,H.,initial
hep-ph|Szczurek|A.,A.,initial
hep-ex|Bendahman|M.,M.,initial
astro-ph|Mroz|P.,P.,initial
astro-ph|Blain|A.,A.,initial
hep-th|Voloshyn|S.,S.,initial
physics|Garcia|A. Laso,A. Laso,initial
gr-qc|Nery|M.,M.,initial
physics|Deser|S.,S.,initial
nucl-ex|Liu|P.,P.,initial
cond-mat|Afanasiev|D.,D.,initial
gr-qc|Vas'uth|M.,M.,initial
astro-ph|Jejčič|S.,S.,initial
hep-ex|Diss|P. B.,P. B.,initial
hep-ex|Michaels|R.,R.,initial
hep-ph|Lindner|M.,M.,initial
nucl-ex|Reyna|D.,D.,initial
hep-ex|Mountain|R.,R.,initial
cond-mat|Krämer|K. W.,K. W.,initial
physics|Helbing|K.,K.,initial
hep-ph|Salcedo|L. L.,L. L.,initial
physics|Busenitz|J. K.,J. K.,initial
astro-ph|Wisotzki|L.,L.,initial
hep-ex|Plows|K. -J.,K. -J.,initial
hep-ex|Wresilo|K.,K.,initial
hep-ex|Gold|M.,M.,initial
astro-ph|Soltau|D.,D.,initial
physics|Kippenbrock|L.,L.,initial
hep-ph|Wieman|H.,H.,initial
astro-ph|Choi|J. J.,J. J.,initial
astro-ph|Porter|F. S.,F. S.,initial
physics|Scholten|O.,O.,initial
physics|Ma|Y. Q.,Y. Q.,initial
hep-ph|Deandrea|A.,A.,initial
physics|Stiegler|T.,T.,initial
astro-ph|Cristóbal-Hornillos|D.,D.,initial
physics|Fruth|T.,T.,initial
hep-ex|Ferro|F.,F.,initial
cond-mat|Sung|N. H.,N. H.,initial
gr-qc|Lam|T. L.,T. L.,initial
astro-ph|Lee|D. -J.,D. -J.,initial
hep-ex|Lavra|l. Soares,l. Soares,initial
physics|You|J. Q.,J. Q.,initial
astro-ph|Lee|Y. J.,Y. J.,initial
cond-mat|Zhu|J.,J.,initial
hep-ph|Mori|T.,T.,initial
cond-mat|Martinez|M.,M.,initial
hep-ph|Uno|K.,K.,initial
physics|Yasinskaya|D. N.,D. N.,initial
gr-qc|Knowles|T. D.,T. D.,initial
astro-ph|Tumino|A.,A.,initial
hep-ex|Barsbay|B.,B.,initial
nucl-ex|Clement|H.,H.,initial
hep-ph|Palutan|M.,M.,initial
hep-ph|Batignani|G.,G.,initial
nucl-ex|Jillings|C. J.,C. J.,initial
nucl-ex|Videbæk|F.,F.,initial
physics|Friedrich|J.,J.,initial
astro-ph|Miranda-Romagnoli|P.,P.,initial
hep-ph|Xiao|H.,H.,initial
hep-ex|Zhang|R.,R.,initial
physics|Xu|J. L.,J. L.,initial
astro-ph|Tsvetkova|A.,A.,initial
astro-ph|Lehmann|H.,H.,initial
nucl-th|Koliogiannis|P. S.,P. S.,initial
nucl-ex|Caminata|A.,A.,initial
astro-ph|Martin|N.,N.,initial
hep-ex|Barr|G.,G.,initial
astro-ph|Yao|Y.,Y.,initial
hep-ex|Weinstein|L. B.,L. B.,initial
nucl-ex|Seyfert|P.,P.,initial
hep-ph|Ueda|T.,T.,initial
astro-ph|Steiner|J. E.,J. E.,initial
cs|Swindlehurst|A. Lee,A. Lee,initial
hep-ex|Caracciolo|V.,V.,initial
math|Mahbub|A M Ishtiaque,A M Ishtiaque,too_short
astro-ph|Mahy|L.,L.,initial
physics|Hogan|M. J.,M. J.,initial
astro-ph|Mikolajewska|J.,J.,initial
nucl-ex|Bhetuwal|D.,D.,initial
astro-ph|Jia|W.,W.,initial
astro-ph|Davis|C.,C.,initial
hep-ex|Lutz|A. M.,A. M.,initial
hep-th|Diamantini|M. C.,M. C.,initial
physics|Kulik|S. P.,S. P.,initial
hep-ex|Callaghan|E. J.,E. J.,initial
hep-ph|Zito|M.,M.,initial
astro-ph|Fuller|J.,J.,initial
hep-ex|Pahlka|R. B.,R. B.,initial
hep-ex|Müller|F. J.,F. J.,initial
hep-ph|Zucchelli|S.,S.,initial
hep-th|Loewe|M.,M.,initial
physics|Van de Water|R. G.,R. G.,initial
physics|Ramasubramanian|N.,N.,initial
cond-mat|Iwasaki|Y.,Y.,initial
astro-ph|Omizzolo|A.,A.,initial
physics|Shiraishi|T.,T.,initial
astro-ph|Kvashnin|A. N.,A. N.,initial
hep-ph|Kabir|M. L.,M. L.,initial
math|Ramakrishna|M.,M.,initial
cond-mat|Ferguson|G. M.,G. M.,initial
gr-qc|Tagoshi|H.,H.,initial
math|Kulikov|Vik. S.,Vik. S.,initial
nucl-ex|Mackowiak|P.,P.,initial
nucl-th|Lednicky|R.,R.,initial
astro-ph|Law|N.,N.,initial
gr-qc|Giri|P.,P.,initial
astro-ph|Pan|H. -A.,H. -A.,initial
astro-ph|Prouza|M.,M.,initial
hep-ex|Blair|J.,J.,initial
gr-qc|Biscans|S.,S.,initial
cond-mat|Yarotski|D. A.,D. A.,initial
astro-ph|Russell|T. D.,T. D.,initial
astro-ph|Aab|A.,A.,initial
physics|Cattell|C. A.,C. A.,initial
gr-qc|Lin|H. L.,H. L.,initial
astro-ph|Ramstedt|S.,S.,initial
physics|Ureña|A. Gonzalez,A. Gonzalez,initial
astro-ph|Cowie|L. L.,L. L.,initial
astro-ph|Kemper|F.,F.,initial
physics|Gupta-Sharma|N.,N.,initial
astro-ph|Wang|X.,X.,initial
astro-ph|Carlucci|T.,T.,initial
astro-ph|Yong|D.,D.,initial
nucl-ex|Barbui|M.,M.,initial
physics|Miuchi|K.,K.,initial
astro-ph|Kunwar|S.,S.,initial
gr-qc|North|C.,C.,initial
nucl-ex|Krusche|B.,B.,initial
hep-ex|Watanabe|M.,M.,initial
nucl-ex|Morales|A. I.,A. I.,initial
gr-qc|Pang|B.,B.,initial
astro-ph|Makrygianni|L.,L.,initial
cond-mat|Wensink|H. H.,H. H.,initial
nucl-ex|Enomoto|S.,S.,initial
astro-ph|Dipierro|G.,G.,initial
cond-mat|Allodi|G.,G.,initial
astro-ph|Kaboth|A. C.,A. C.,initial
astro-ph|Ogando|R. L. C.,R. L. C.,initial
quant-ph|Ajoy|A.,A.,initial
nucl-ex|Fuchey|E.,E.,initial
cond-mat|Nakao|H.,H.,initial
astro-ph|Simkovic|F.,F.,initial
astro-ph|Conversi|L.,L.,initial
hep-ex|Girotti|P.,P.,initial
hep-ph|Dai|X. C.,X. C.,initial
hep-ex|Chiarusi|T.,T.,initial
physics|Weiss|M.,M.,initial
cond-mat|Georgiev|M.,M.,initial
cond-mat|Hendrickx|N. W.,N. W.,initial
nucl-ex|Brunst|T.,T.,initial
astro-ph|Wischnewski|R.,R.,initial
physics|Wang|C. H.,C. H.,initial
hep-ex|Alion|T.,T.,initial
astro-ph|Famaey|B.,B.,initial
cond-mat|Bascones|E.,E.,initial
math-ph|Spiridonov|V. P.,V. P.,initial
quant-ph|Passos|M. H. M.,M. H. M.,initial
astro-ph|Fontanot|F.,F.,initial
hep-ex|Seibert|S. R.,S. R.,initial
hep-ph|Sandweiss|J.,J.,initial
nucl-th|Sarkar|M. Saha,M. Saha,initial
astro-ph|Li|X. F.,X. F.,initial
nucl-th|Lunderberg|E.,E.,initial
hep-ph|Mirabal|J.,J.,initial
hep-ph|Griswold|S.,S.,initial
hep-ph|Declara|P. Fernandez,P. Fernandez,initial
astro-ph|Kanaan|A.,A.,initial
nucl-ex|Friedman|E.,E.,initial
nucl-ex|Zavatarelli|S.,S.,initial
nucl-th|Blankleider|B.,B.,initial
hep-ex|ChengLi|,,na
physics|Schaeffner|K.,K.,initial
physics|Pumir|A.,A.,initial
hep-ph|Dujmovic|H.,H.,initial
nucl-ex|Torii|H.,H.,initial
quant-ph|Bradley|C. E.,C. E.,initial
nucl-ex|Ross-Lonergan|M.,M.,initial
gr-qc|Sowell|E.,E.,initial
astro-ph|Costa|T.,T.,initial
nucl-th|Coraggio|L.,L.,initial
hep-th|Meert|P.,P.,initial
hep-ex|Murray|K.,K.,initial
astro-ph|Sauvage|J. F.,J. F.,initial
astro-ph|Martin-Polo|L.,L.,initial
math|Kanel-Belov|A.,A.,initial
cond-mat|Yu|G.,G.,initial
astro-ph|Oriol|C.,C.,initial
hep-ex|Vale|C.,C.,initial
astro-ph|Gaggero|D.,D.,initial
hep-ph|Kurkela|A.,A.,initial
hep-ex|Ruggeri|A. C.,A. C.,initial
hep-ph|Buzzegoli|M.,M.,initial
astro-ph|Kandel|D.,D.,initial
nucl-ex|Fujioka|N.,N.,initial
hep-ex|Martellini|C.,C.,initial
hep-ex|Di Noto|L.,L.,initial
hep-ex|Nelson|J. M.,J. M.,initial
physics|Muhammad|S.,S.,initial
hep-ex|Zhao|S. J.,S. J.,initial
astro-ph|Krause|E.,E.,initial
astro-ph|Holmes|Z. J.,Z. J.,initial
astro-ph|Brill|A.,A.,initial
hep-ex|Fiergolski|A.,A.,initial
hep-ex|Roloff|P.,P.,initial
nucl-ex|Milincic|R.,R.,initial
physics|Zhang|S. F.,S. F.,initial
astro-ph|Phillips|K. J. H.,K. J. H.,initial
math|Vigneron-Tenorio|A.,A.,initial
physics|Lauss|B.,B.,initial
hep-ex|Kincses|D.,D.,initial
nucl-th|Niu|Y. F.,Y. F.,initial
nucl-ex|Jungclaus|A.,A.,initial
cond-mat|Yu|T.,T.,initial
astro-ph|Spagna|A.,A.,initial
astro-ph|Rackham|B. V.,B. V.,initial
astro-ph|Dodelson|S.,S.,initial
astro-ph|Silverman|J.,J.,initial
math-ph|Ragoucy|E.,E.,initial
cond-mat|Svistov|L. E.,L. E.,initial
physics|Rogers|L.,L.,initial
hep-ex|Backhouse|C.,C.,initial
nucl-th|Slifer|K.,K.,initial
hep-ph|Natkaniec|Z.,Z.,initial
astro-ph|George|J.,J.,initial
astro-ph|Schindler|R.,R.,initial
physics|Cianchi|A.,A.,initial
hep-ph|Hecker|M.,M.,initial
astro-ph|Leinert|C.,C.,initial
hep-ex|Khaw|K. S.,K. S.,initial
physics|Parsa|Z.,Z.,initial
cs|Oden|J. Tinsley,J. Tinsley,initial
astro-ph|Kleifges|M.,M.,initial
hep-ex|Shahinyan|A.,A.,initial
astro-ph|Hor|Y. K.,Y. K.,initial
hep-ex|Jachowicz|N.,N.,initial
hep-ex|Sgalaberna|D.,D.,initial
physics|Tortorici|F.,F.,initial
astro-ph|Fujita|S.,S.,initial
physics|Visser|G.,G.,initial
astro-ph|Villaver|E.,E.,initial
physics|Balibrea-Correa|J.,J.,initial
astro-ph|Greene|Z.,Z.,initial
physics|Di Felice|V.,V.,initial
astro-ph|Palmeirim|P.,P.,initial
hep-th|Nurmagambetov|A. J.,A. J.,initial
physics|Brás|P.,P.,initial
gr-qc|Shimoda|T.,T.,initial
hep-ex|Nakano|K.,K.,initial
hep-ex|Yelton|J.,J.,initial
physics|Cheng|J. L.,J. L.,initial
astro-ph|Sevin|A.,A.,initial
physics|Zimmermann|C.,C.,initial
hep-ph|Wilking|M. J.,M. J.,initial
astro-ph|Romer|A. Kathy,A. Kathy,initial
astro-ph|Woodward|C. E.,C. E.,initial
hep-ex|Kohn|S.,S.,initial
astro-ph|Callingham|J. R.,J. R.,initial
hep-ex|Perera|G. D. N.,G. D. N.,initial
hep-ex|Sato|S.,S.,initial
astro-ph|Suarez|F.,F.,initial
physics|Whitehead|L. H.,L. H.,initial
physics|Eads|M.,M.,initial
physics|Bondar|A.,A.,initial
nucl-ex|Jhang|G.,G.,initial
astro-ph|Eckert|D.,D.,initial
cond-mat|Zaitsev-Zotov|S. V.,S. V.,initial
hep-ex|Senyo|K.,K.,initial
hep-ex|Soares|M. Senghi,M. Senghi,initial
cond-mat|Prakapenka|V. B.,V. B.,initial
hep-ph|Martinez|R.,R.,initial
astro-ph|Castellón|J. L. Nilo,J. L. Nilo,initial
astro-ph|Ricciarini|S. B.,S. B.,initial
hep-ex|Del Campo|A. Olivares,A. Olivares,initial
cond-mat|Fazio|R.,R.,initial
quant-ph|Laucht|A.,A.,initial
cond-mat|Freund|F.,F.,initial
astro-ph|Grosso|N.,N.,initial
cond-mat|Vinet|M.,M.,initial
hep-ph|Giachino|A.,A.,initial
physics|Lhuillier|D.,D.,initial
hep-ex|Donadelli|M.,M.,initial
hep-ex|Klein|S. R.,S. R.,initial
nucl-ex|Bergevin|M.,M.,initial
astro-ph|Rickman|E.,E.,initial
astro-ph|Shakura|N. I.,N. I.,initial
nucl-ex|Hallman|E. D.,E. D.,initial
hep-ph|Koltman|G.,G.,initial
astro-ph|Arapoğlu|A. Savaş,A. Savaş,initial
hep-th|Romanczukiewicz|T.,T.,initial
physics|Gschwendtner|E.,E.,initial
astro-ph|Samra|D.,D.,initial
astro-ph|Wörnlein|A.,A.,initial
cond-mat|Gorsky|A.,A.,initial
astro-ph|Padioleau|T.,T.,initial
hep-ex|Röhrken|M.,M.,initial
hep-ex|Ewart|E.,E.,initial
nucl-ex|Solovov|V. N.,V. N.,initial
nucl-ex|Suresh|K.,K.,initial
physics|Koester|P.,P.,initial
hep-ex|Biolchini|A.,A.,initial
nucl-ex|Constantin|P.,P.,initial
astro-ph|Grant|D.,D.,initial
nucl-ex|Adsley|P.,P.,initial
hep-ex|Smith|I. T.,I. T.,initial
hep-ex|Kolesnikov|A.,A.,initial
hep-ex|Hou|W. -S.,W. -S.,initial
gr-qc|Lin|F-L.,F-L.,initial
hep-ph|Spiering|C.,C.,initial
hep-ex|Rybicki|A.,A.,initial
physics|Ciubotaru|F.,F.,initial
physics|Golwala|S. R.,S. R.,initial
hep-ph|Nikolaev|N. N.,N. N.,initial
cs|Naor|,,na
hep-ph|Brivio|I.,I.,initial
physics|Iles|G.,G.,initial
astro-ph|Rescigno|M.,M.,initial
astro-ph|Fox|D.,D.,initial
hep-ex|Jones|C. R.,C. R.,initial
astro-ph|Renshaw|A.,A.,initial
hep-ex|Pessina|G.,G.,initial
physics|Jesús-Valls|C.,C.,initial
cond-mat|Zaharko|O.,O.,initial
hep-ex|Miller|A. J.,A. J.,initial
hep-ex|Merino|G.,G.,initial
astro-ph|Koposov|S.,S.,initial
hep-ex|Ljubicic|T.,T.,initial
hep-ex|De Cian|M.,M.,initial
physics|Roy|P.,P.,initial
astro-ph|Hedri|S. El,S. El,initial
physics|Ozawa|S.,S.,initial
astro-ph|Nord|B.,B.,initial
nucl-th|Day|D.,D.,initial
cond-mat|Mandrus|D.,D.,initial
